# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 01 10:35:22 CET 2022 [seed=1669887316577]
# -beagle_gpu -beagle_order 1 -overwrite -save_every 10000000 -save_state RSV.AB.country.cont0.dump.txt RSV.AB.country.xml
state	joint	prior	likelihood	country.clock.rate.A	country.clock.rate.B	country.coefficients1	country.coefficients2	country.coefficients3	country.coefficients4	country.coefficients5	country.coefIndicators1	country.coefIndicators2	country.coefIndicators3	country.coefIndicators4	country.coefIndicators5	country.includedPredictors	country.coefficientsTimesIndicators1	country.coefficientsTimesIndicators2	country.coefficientsTimesIndicators3	country.coefficientsTimesIndicators4	country.coefficientsTimesIndicators5	country.branchRates.A	country.branchRates.B	country.treeLikelihood.A	country.treeLikelihood.B
2740000	-3485.9496509419364	-305.50608698581	-3180.4435639561266	0.08564948769897154	0.15356701137840723	1.5440157109860997	-3.6224060423567708	-0.5076421683547399	0.6811790570894329	0.16881914744795376	1.0	0.0	1.0	1.0	1.0	4.0	1.5440157109860997	-0.0	-0.5076421683547399	0.6811790570894329	0.16881914744795376	0.0	0.0	-1469.155019986712	-1711.2885439694146
2750000	-3496.896855041183	-301.8093323376476	-3195.0875227035353	0.09068806179284349	0.14354570876135145	1.3981813929444862	-0.6913321179757035	-0.4879210175775368	0.6796633452004682	2.485674753642109	1.0	1.0	1.0	1.0	0.0	4.0	1.3981813929444862	-0.6913321179757035	-0.4879210175775368	0.6796633452004682	0.0	0.0	0.0	-1461.373082666262	-1733.7144400372733
2760000	-3475.057721292208	-285.31035642644133	-3189.747364865767	0.08088130814562099	0.14519871655283884	1.4875112741813912	-0.6338416623800438	-0.5482989409584422	0.6002815418322561	0.21276422797976782	1.0	1.0	1.0	1.0	1.0	5.0	1.4875112741813912	-0.6338416623800438	-0.5482989409584422	0.6002815418322561	0.21276422797976782	0.0	0.0	-1464.3405402192157	-1725.4068246465515
2770000	-3474.2958491930376	-307.8501216798404	-3166.445727513197	0.07986004846414227	0.1688719047118469	1.5798834340818475	-0.5401598631389575	-0.5333420908130129	0.7196705897592958	0.9277890640516577	1.0	0.0	1.0	1.0	0.0	3.0	1.5798834340818475	-0.0	-0.5333420908130129	0.7196705897592958	0.0	0.0	0.0	-1478.1140412068764	-1688.3316863063208
2780000	-3488.9072437059785	-301.11449668807995	-3187.792747017899	0.08077311141773728	0.16014401585758498	1.2973687745078624	-0.6516795407932726	-0.573405581969266	0.6526342686828883	0.8988839347151527	1.0	1.0	1.0	1.0	0.0	4.0	1.2973687745078624	-0.6516795407932726	-0.573405581969266	0.6526342686828883	0.0	0.0	0.0	-1471.437763506666	-1716.3549835112328
2790000	-3483.3590685898807	-348.0054538119896	-3135.3536147778914	0.0924534850108075	0.18224358416954023	1.417481645843351	0.8781290078048469	-0.5301017332741352	0.5755042588298992	0.14879744175940968	1.0	0.0	1.0	1.0	1.0	4.0	1.417481645843351	0.0	-0.5301017332741352	0.5755042588298992	0.14879744175940968	0.0	0.0	-1450.973468662274	-1684.3801461156172
2800000	-3472.770415665091	-287.5354451425642	-3185.234970522527	0.08140458422376247	0.14293072704654786	1.3678386020820559	-1.056996458848276	-0.4929222480013353	0.6609426634832912	-0.1542788647104938	1.0	1.0	1.0	1.0	0.0	4.0	1.3678386020820559	-1.056996458848276	-0.4929222480013353	0.6609426634832912	-0.0	0.0	0.0	-1465.1866329419474	-1720.0483375805793
2810000	-3476.1827531709364	-335.8987414898279	-3140.2840116811085	0.09233665894964557	0.1747312673598929	1.5451557275434327	1.7241336248757737	-0.5363994580893854	0.522123424936092	0.17600974081486215	1.0	0.0	1.0	1.0	1.0	4.0	1.5451557275434327	0.0	-0.5363994580893854	0.522123424936092	0.17600974081486215	0.0	0.0	-1452.764897783464	-1687.5191138976447
2820000	-3484.9319530487965	-312.1309574682873	-3172.800995580509	0.0876494541442378	0.16564594593553064	1.6369345491111968	-2.146165871064192	-0.5807707687066007	0.5920496536973748	0.16164750433832004	1.0	0.0	1.0	1.0	1.0	4.0	1.6369345491111968	-0.0	-0.5807707687066007	0.5920496536973748	0.16164750433832004	0.0	0.0	-1467.1283309863288	-1705.6726645941803
2830000	-3490.6240794152345	-302.3486102070854	-3188.275469208149	0.09078210524267429	0.14473733639788797	1.3098805976840329	-0.7638011185709375	-0.5179189579280596	0.6127666426549824	1.5893053248388793	1.0	1.0	1.0	1.0	0.0	4.0	1.3098805976840329	-0.7638011185709375	-0.5179189579280596	0.6127666426549824	0.0	0.0	0.0	-1461.2196810556284	-1727.0557881525208
2840000	-3486.779791530189	-320.96788414505363	-3165.8119073851353	0.09719068870094137	0.1521118774381762	1.6010223239907901	3.393739185283948	-0.5342401681769356	0.6036258112158244	3.3763266069447195	1.0	0.0	1.0	1.0	0.0	3.0	1.6010223239907901	0.0	-0.5342401681769356	0.6036258112158244	0.0	0.0	0.0	-1442.2661884693587	-1723.5457189157767
2850000	-3488.31751328609	-309.0394487106003	-3179.2780645754897	0.08555652774475654	0.15783875496877744	1.6272872274245416	1.0569827893670263	-0.5486234222023202	0.6831854742379238	0.6213848748028696	1.0	0.0	1.0	1.0	0.0	3.0	1.6272872274245416	0.0	-0.5486234222023202	0.6831854742379238	0.0	0.0	0.0	-1461.1728512936875	-1718.1052132818022
2860000	-3483.868059139612	-324.1700193111925	-3159.6980398284195	0.09217989318113487	0.16394427556911872	1.5059430424224418	0.9412290322153647	-0.5120147714179365	0.49160788992851334	0.23734470141349914	1.0	0.0	1.0	1.0	1.0	4.0	1.5059430424224418	0.0	-0.5120147714179365	0.49160788992851334	0.23734470141349914	0.0	0.0	-1454.432346872539	-1705.2656929558805
2870000	-3490.4896221488384	-317.3724888459149	-3173.1171333029233	0.08562616795233194	0.16030088809987417	1.6967617309599312	-1.1177332931802455	-0.5780330161731502	0.7418857002153738	2.562076301169255	1.0	0.0	1.0	1.0	0.0	3.0	1.6967617309599312	-0.0	-0.5780330161731502	0.7418857002153738	0.0	0.0	0.0	-1463.8884778265476	-1709.2286554763757
2880000	-3478.334918548354	-303.1584081466697	-3175.1765104016845	0.07963169884353416	0.1624403516923254	1.6857070526240057	2.169398315073236	-0.5042384398430354	0.7828897849565565	0.13378547642791755	1.0	0.0	1.0	1.0	1.0	4.0	1.6857070526240057	0.0	-0.5042384398430354	0.7828897849565565	0.13378547642791755	0.0	0.0	-1470.3420232393914	-1704.834487162293
2890000	-3478.471929483111	-300.81753408556074	-3177.6543953975506	0.08790554662008025	0.14568054693271013	1.2510077563481499	-0.5745470078191329	-0.3897911616792908	0.44914403443262624	0.401788966250794	1.0	1.0	1.0	1.0	1.0	5.0	1.2510077563481499	-0.5745470078191329	-0.3897911616792908	0.44914403443262624	0.401788966250794	0.0	0.0	-1454.939143655155	-1722.7152517423956
2900000	-3485.1227220131345	-324.6083452637703	-3160.514376749364	0.09151942225957846	0.16444685717273197	1.5203191627015655	-0.29423136106651765	-0.5677840664525462	0.6671569152946752	-0.5077897386045522	1.0	1.0	1.0	1.0	0.0	4.0	1.5203191627015655	-0.29423136106651765	-0.5677840664525462	0.6671569152946752	-0.0	0.0	0.0	-1455.6640684376137	-1704.8503083117505
2910000	-3474.5279360591535	-306.0022004206909	-3168.5257356384627	0.08558504474794398	0.153482031094358	1.2685267366560737	-0.8206612249272506	-0.5504852030370924	0.5382306075503038	2.53974125741705	1.0	1.0	1.0	1.0	0.0	4.0	1.2685267366560737	-0.8206612249272506	-0.5504852030370924	0.5382306075503038	0.0	0.0	0.0	-1457.1956258206092	-1711.3301098178533
2920000	-3482.513064994997	-328.91862227423394	-3153.5944427207633	0.08332181500347734	0.18466824570091564	1.627751889614021	-0.9056109766920443	-0.60631130416233	0.7851336151276577	2.932802753011764	1.0	0.0	1.0	1.0	0.0	3.0	1.627751889614021	-0.0	-0.60631130416233	0.7851336151276577	0.0	0.0	0.0	-1471.454329357251	-1682.140113363512
2930000	-3480.9845216722247	-305.0186258105099	-3175.9658958617147	0.09076424869659186	0.14896870107274865	1.568568985058309	0.47625758167168725	-0.5678079522230999	0.8098250441698265	0.5748682173978849	1.0	0.0	1.0	1.0	0.0	3.0	1.568568985058309	0.0	-0.5678079522230999	0.8098250441698265	0.0	0.0	0.0	-1457.64334506721	-1718.3225507945047
2940000	-3483.6059895398803	-320.2947166416053	-3163.311272898275	0.09386093345986175	0.15774699426122973	1.6771419497117939	-0.19735975242624365	-0.5438151595674551	0.5101188527797831	0.19933426683581917	1.0	0.0	1.0	1.0	1.0	4.0	1.6771419497117939	-0.0	-0.5438151595674551	0.5101188527797831	0.19933426683581917	0.0	0.0	-1456.5259508319464	-1706.7853220663285
2950000	-3476.576222791995	-310.5969051583517	-3165.9793176336434	0.09047538362786493	0.15150425121934047	1.350709499545896	-0.8474601459358763	-0.605921184252929	0.618502188325071	0.9244445995206989	1.0	1.0	1.0	1.0	0.0	4.0	1.350709499545896	-0.8474601459358763	-0.605921184252929	0.618502188325071	0.0	0.0	0.0	-1452.4710778017366	-1713.5082398319068
2960000	-3492.9603614118687	-303.18637826203314	-3189.7739831498357	0.0824624765098696	0.15099849612718988	1.42383845057266	-0.6801750321810421	-0.5026237105548377	0.7852381662421561	0.3213045465434812	1.0	1.0	1.0	1.0	1.0	5.0	1.42383845057266	-0.6801750321810421	-0.5026237105548377	0.7852381662421561	0.3213045465434812	0.0	0.0	-1467.268684741832	-1722.5052984080035
2970000	-3484.7129034920636	-275.4441089380517	-3209.268794554012	0.07578759875161308	0.13716757540448943	1.4877303110304323	-0.951844658600386	-0.5617104028961301	0.6589387523561097	0.2854051990288205	1.0	1.0	1.0	1.0	1.0	5.0	1.4877303110304323	-0.951844658600386	-0.5617104028961301	0.6589387523561097	0.2854051990288205	0.0	0.0	-1468.653988877554	-1740.6148056764578
2980000	-3472.6991701993697	-318.13614548348556	-3154.5630247158842	0.0863633644323773	0.16339022362612135	1.4987805920550323	-0.40227287988273863	-0.5616749395652407	0.6265110127597905	-0.21103317595624765	1.0	0.0	1.0	1.0	0.0	3.0	1.4987805920550323	-0.0	-0.5616749395652407	0.6265110127597905	-0.0	0.0	0.0	-1458.75996934339	-1695.8030553724946
2990000	-3472.134527444559	-301.6526341983977	-3170.4818932461612	0.09087315276990202	0.14487298263552653	1.3461157179489123	-0.6830555191436274	-0.4703817451063081	0.5729399998108422	0.6019078851144681	1.0	1.0	1.0	1.0	0.0	4.0	1.3461157179489123	-0.6830555191436274	-0.4703817451063081	0.5729399998108422	0.0	0.0	0.0	-1453.5098441660216	-1716.9720490801399
3000000	-3489.014381269788	-322.6284772484432	-3166.3859040213447	0.0861059995084106	0.17181223815146965	1.459453989226672	-1.7562247215941211	-0.553955479552068	0.6992222916414088	0.4152143050793913	1.0	0.0	1.0	1.0	0.0	3.0	1.459453989226672	-0.0	-0.553955479552068	0.6992222916414088	0.0	0.0	0.0	-1465.7003813653987	-1700.685522655946
3010000	-3478.0190005903837	-316.59250812736684	-3161.426492463017	0.08754495242130318	0.16354984476172935	1.5065957019824059	0.46233537415036374	-0.5934797249153259	0.5809786653498396	0.1255979929866264	1.0	0.0	1.0	1.0	1.0	4.0	1.5065957019824059	0.0	-0.5934797249153259	0.5809786653498396	0.1255979929866264	0.0	0.0	-1459.6239026161443	-1701.8025898468725
3020000	-3489.76301234534	-339.38765431839334	-3150.3753580269467	0.09298154185585786	0.17346436213633898	1.4393115508869117	0.22912442669586078	-0.5403617650177248	0.6646608242303464	-1.1512762187250287	1.0	0.0	1.0	1.0	0.0	3.0	1.4393115508869117	0.0	-0.5403617650177248	0.6646608242303464	-0.0	0.0	0.0	-1455.8319119021207	-1694.543446124826
3030000	-3481.6397090703	-320.2857636968369	-3161.353945373463	0.09284990949319114	0.1573744629412818	1.4051193028178175	2.535061705436891	-0.5079352549598865	0.6720426176372759	0.10974326636821818	1.0	0.0	1.0	1.0	0.0	3.0	1.4051193028178175	0.0	-0.5079352549598865	0.6720426176372759	0.0	0.0	0.0	-1449.0331851271633	-1712.3207602462999
3040000	-3484.1260694688453	-319.15223831480654	-3164.9738311540386	0.09089243217966635	0.1626527872311157	1.521910823968059	0.28862461218497315	-0.5293238380393087	0.7018120076102695	0.614111070334123	1.0	0.0	1.0	1.0	0.0	3.0	1.521910823968059	0.0	-0.5293238380393087	0.7018120076102695	0.0	0.0	0.0	-1458.8895291182043	-1706.0843020358343
3050000	-3493.7104948267247	-310.78065809347436	-3182.9298367332503	0.09015360263284693	0.15342325626331146	1.3987285972081274	-1.101314795954107	-0.5624841573462452	0.7041263526571236	0.31403562695963494	1.0	1.0	1.0	1.0	1.0	5.0	1.3987285972081274	-1.101314795954107	-0.5624841573462452	0.7041263526571236	0.31403562695963494	0.0	0.0	-1449.1052443086119	-1733.8245924246382
3060000	-3475.1530695277393	-297.6471975024265	-3177.505872025313	0.08780689260121005	0.1382860482656732	1.3365631255327066	-1.3246888563557655	-0.6615335773097615	0.6471541715965028	-1.5672885669114112	1.0	1.0	1.0	1.0	0.0	4.0	1.3365631255327066	-1.3246888563557655	-0.6615335773097615	0.6471541715965028	-0.0	0.0	0.0	-1450.8138411676462	-1726.6920308576669
3070000	-3483.0649205632935	-309.35204090447417	-3173.7128796588195	0.08319020799005002	0.16346046880337287	1.627005185021649	0.4872622384395178	-0.4980013516647713	0.6588976403242632	0.16920100863878484	1.0	0.0	1.0	1.0	1.0	4.0	1.627005185021649	0.0	-0.4980013516647713	0.6588976403242632	0.16920100863878484	0.0	0.0	-1469.443100884204	-1704.2697787746156
3080000	-3486.264528523515	-306.2125456858987	-3180.0519828376164	0.08990213943921177	0.1590181607160339	1.3580418990810263	-0.7968728799736347	-0.5929093347006754	0.6485756730181186	0.0827534199979727	1.0	1.0	1.0	1.0	0.0	4.0	1.3580418990810263	-0.7968728799736347	-0.5929093347006754	0.6485756730181186	0.0	0.0	0.0	-1460.3800679204162	-1719.6719149172002
3090000	-3487.724787875789	-299.8289415205142	-3187.895846355275	0.08294628026668859	0.1559829989851201	1.504609905508126	-0.5276188075873517	-0.569430123229681	0.817134261761832	-2.0918153656164282	1.0	0.0	1.0	1.0	0.0	3.0	1.504609905508126	-0.0	-0.569430123229681	0.817134261761832	-0.0	0.0	0.0	-1472.5960025414347	-1715.2998438138402
3100000	-3477.961921847944	-299.7339155686679	-3178.228006279276	0.08170225864934691	0.15717771766175925	1.7607187497988934	-1.5064045948310147	-0.568692003560722	0.7319413730315663	0.16847590614428198	1.0	0.0	1.0	1.0	1.0	4.0	1.7607187497988934	-0.0	-0.568692003560722	0.7319413730315663	0.16847590614428198	0.0	0.0	-1461.9773616730008	-1716.250644606275
3110000	-3488.856631341643	-313.5247235734098	-3175.3319077682336	0.09312998734370173	0.15227999302755385	1.478881068394148	-0.4030982626984302	-0.6352807365002258	0.6438251122447016	-2.545714667307489	1.0	0.0	1.0	1.0	0.0	3.0	1.478881068394148	-0.0	-0.6352807365002258	0.6438251122447016	-0.0	0.0	0.0	-1453.4055222719383	-1721.9263854962953
3120000	-3499.895872701135	-326.4532274271728	-3173.442645273962	0.08296793807293934	0.17373003226852232	1.3708061741598627	5.688162119703223	-0.4809736008043956	0.6203394806299543	1.2877398984027555	1.0	0.0	1.0	1.0	0.0	3.0	1.3708061741598627	0.0	-0.4809736008043956	0.6203394806299543	0.0	0.0	0.0	-1474.3782016557273	-1699.064443618235
3130000	-3489.8777857287246	-323.54613806316814	-3166.3316476655564	0.0945849758310854	0.15861003694353196	1.6537845781800544	-1.3443206754459904	-0.6037311963702875	0.6431026831526312	0.19251864499879898	1.0	0.0	1.0	1.0	1.0	4.0	1.6537845781800544	-0.0	-0.6037311963702875	0.6431026831526312	0.19251864499879898	0.0	0.0	-1455.6800625987494	-1710.6515850668072
3140000	-3492.815783895782	-324.41055423957215	-3168.4052296562095	0.08923719487230514	0.16559929763501763	1.7725812896153257	0.658455596409677	-0.5255312243324021	0.7565738778734663	2.1228643758223247	1.0	0.0	1.0	1.0	0.0	3.0	1.7725812896153257	0.0	-0.5255312243324021	0.7565738778734663	0.0	0.0	0.0	-1454.198708977745	-1714.2065206784648
3150000	-3485.3477574756857	-300.79677961548384	-3184.550977860202	0.08368115121820875	0.1571542007940177	1.6077378323545308	-1.4231303069374717	-0.5275449008441213	0.7817165806248096	2.6763643549636926	1.0	0.0	1.0	1.0	0.0	3.0	1.6077378323545308	-0.0	-0.5275449008441213	0.7817165806248096	0.0	0.0	0.0	-1475.9729556283364	-1708.5780222318651
3160000	-3484.3028593824197	-322.53127695125977	-3161.77158243116	0.08988377908041259	0.16347489803662008	1.667379422157438	-0.9576596652297397	-0.5803770940043341	0.7978744292332733	0.8472779734685513	1.0	0.0	1.0	1.0	0.0	3.0	1.667379422157438	-0.0	-0.5803770940043341	0.7978744292332733	0.0	0.0	0.0	-1454.6919343179243	-1707.0796481132356
3170000	-3494.005198628473	-336.74329044945017	-3157.2619081790226	0.09747626534127758	0.16638813944912928	1.641030777940832	-3.867167343338748	-0.5568401917205111	0.6408834638027285	0.12681931710342859	1.0	0.0	1.0	1.0	1.0	4.0	1.641030777940832	-0.0	-0.5568401917205111	0.6408834638027285	0.12681931710342859	0.0	0.0	-1445.7815331201496	-1711.4803750588728
3180000	-3489.4008929451734	-322.6705519805641	-3166.7303409646092	0.09407588887970522	0.15972468365776246	1.427602822106778	0.6354403832850304	-0.4461275719100166	0.5553502520437738	0.09733688458476311	1.0	0.0	1.0	1.0	1.0	4.0	1.427602822106778	0.0	-0.4461275719100166	0.5553502520437738	0.09733688458476311	0.0	0.0	-1455.729688852728	-1711.0006521118812
3190000	-3490.1205257712327	-285.92201314641625	-3204.1985126248164	0.0809321560129442	0.14409418871187465	1.3426847761223601	-0.631821033170962	-0.5013189550086353	0.36040265026854523	0.6495317770724628	1.0	1.0	1.0	1.0	1.0	5.0	1.3426847761223601	-0.631821033170962	-0.5013189550086353	0.36040265026854523	0.6495317770724628	0.0	0.0	-1469.6886917551935	-1734.509820869623
3200000	-3482.876369788352	-337.5498557351542	-3145.3265140531976	0.09572495872631033	0.17331363767503344	1.5588050370264772	1.0218834932468368	-0.5398970084086324	0.7885920230656304	-1.6220832264203313	1.0	0.0	1.0	1.0	0.0	3.0	1.5588050370264772	0.0	-0.5398970084086324	0.7885920230656304	-0.0	0.0	0.0	-1450.1018148638489	-1695.2246991893487
3210000	-3472.38129341541	-297.2435920659659	-3175.137701349444	0.0837875629656718	0.1453152827471046	1.3019045818332138	-1.2422598389677464	-0.6785743335848311	0.688055056668786	2.093204045359075	1.0	1.0	1.0	1.0	0.0	4.0	1.3019045818332138	-1.2422598389677464	-0.6785743335848311	0.688055056668786	0.0	0.0	0.0	-1460.0426604854197	-1715.0950408640244
3220000	-3486.996071707381	-293.0780312541772	-3193.9180404532035	0.08494814015657796	0.14638671481993545	1.7068611265397864	-0.11541998676056392	-0.6157810735607835	0.7587308527383345	-2.9021528110037274	1.0	0.0	1.0	1.0	0.0	3.0	1.7068611265397864	-0.0	-0.6157810735607835	0.7587308527383345	-0.0	0.0	0.0	-1461.223598556896	-1732.6944418963078
3230000	-3487.98062061716	-310.0384803047613	-3177.942140312399	0.08240695212585289	0.1534270244414922	1.7143772615790058	4.259833519352258	-0.5861273048529896	0.623598822070341	0.28916337157003724	1.0	0.0	1.0	1.0	1.0	4.0	1.7143772615790058	0.0	-0.5861273048529896	0.623598822070341	0.28916337157003724	0.0	0.0	-1464.088367374643	-1713.8537729377558
3240000	-3477.999694028449	-313.43751577179233	-3164.562178256657	0.08565894792991698	0.16111938764857045	1.3325719183274756	-0.4233874054825969	-0.5841534967430021	0.6173027707658897	1.1741792146780985	1.0	1.0	1.0	1.0	0.0	4.0	1.3325719183274756	-0.4233874054825969	-0.5841534967430021	0.6173027707658897	0.0	0.0	0.0	-1459.5594843433823	-1705.0026939132747
3250000	-3485.1441719841387	-306.6372371976356	-3178.506934786503	0.0866520050255592	0.1599173771148695	1.6736548327212852	-0.024634830967535885	-0.5370101978971465	0.7039017820966716	0.12922783765192172	1.0	0.0	1.0	1.0	1.0	4.0	1.6736548327212852	-0.0	-0.5370101978971465	0.7039017820966716	0.12922783765192172	0.0	0.0	-1461.2315174664204	-1717.2754173200822
3260000	-3477.5595158938318	-331.3035996756694	-3146.2559162181624	0.09276400828184012	0.16863488795515633	1.5185401045263907	-0.061507505615222585	-0.5645294170349844	0.525179085527572	-1.7316768565024883	1.0	0.0	1.0	1.0	0.0	3.0	1.5185401045263907	-0.0	-0.5645294170349844	0.525179085527572	-0.0	0.0	0.0	-1456.0111742825468	-1690.2447419356158
3270000	-3488.89332836807	-328.3832396125457	-3160.510088755524	0.0891574424614381	0.1668808418963191	1.398937534505223	0.2400019125550734	-0.5334598506934735	0.5539872729619001	-3.356753779947314	1.0	0.0	1.0	1.0	0.0	3.0	1.398937534505223	0.0	-0.5334598506934735	0.5539872729619001	-0.0	0.0	0.0	-1461.062595471742	-1699.447493283782
3280000	-3486.3674529667296	-316.3895695624871	-3169.9778834042427	0.08337561114700592	0.16737064426442363	1.6109598300342827	-0.0801300008970607	-0.5725901277459371	0.6968239265415583	0.10051712172204942	1.0	0.0	1.0	1.0	1.0	4.0	1.6109598300342827	-0.0	-0.5725901277459371	0.6968239265415583	0.10051712172204942	0.0	0.0	-1465.283448194983	-1704.6944352092594
3290000	-3489.116499526769	-307.3925917097506	-3181.7239078170182	0.08189286055435616	0.16463698128459095	1.3275872834765736	-0.730521995833534	-0.5702887948898561	0.5553614769444761	0.1324729157164546	1.0	1.0	1.0	1.0	0.0	4.0	1.3275872834765736	-0.730521995833534	-0.5702887948898561	0.5553614769444761	0.0	0.0	0.0	-1471.3410084303591	-1710.3828993866591
3300000	-3486.2662056426666	-325.10660442035413	-3161.1596012223126	0.09065697368269142	0.15669666382565212	1.1695321152109073	-0.8169191795669819	-0.4336042328619463	0.6121767744293072	0.8768467769935323	1.0	1.0	1.0	1.0	0.0	4.0	1.1695321152109073	-0.8169191795669819	-0.4336042328619463	0.6121767744293072	0.0	0.0	0.0	-1458.8951306888098	-1702.2644705335028
3310000	-3482.110272681453	-309.2544406350574	-3172.8558320463953	0.08594379399893494	0.15911604944747157	1.5578279533717454	-1.8029853101669335	-0.571257704551584	0.7755808597646132	-1.8807597938956553	1.0	0.0	1.0	1.0	0.0	3.0	1.5578279533717454	-0.0	-0.571257704551584	0.7755808597646132	-0.0	0.0	0.0	-1465.8567178696587	-1706.9991141767368
3320000	-3493.0437904191003	-319.0595257572802	-3173.9842646618204	0.0835712097037658	0.17167727877237532	1.2865117484628774	-0.8768320091076672	-0.594023717676412	0.5908357790241786	2.195279443969004	1.0	1.0	1.0	1.0	0.0	4.0	1.2865117484628774	-0.8768320091076672	-0.594023717676412	0.5908357790241786	0.0	0.0	0.0	-1462.1299261493075	-1711.8543385125129
3330000	-3465.000859249981	-303.9692921891815	-3161.0315670607997	0.08601448686453231	0.14763316625162043	1.310798777098545	-0.7028568203610784	-0.5826677165811761	0.6643218313775746	-1.2699239543411742	1.0	1.0	1.0	1.0	0.0	4.0	1.310798777098545	-0.7028568203610784	-0.5826677165811761	0.6643218313775746	-0.0	0.0	0.0	-1456.3262796973904	-1704.705287363409
3340000	-3486.0130353539653	-329.89727032971024	-3156.115765024255	0.09463871009341134	0.16469098975807905	1.5441519009573057	1.1024004953969515	-0.464776919481413	0.7265596501588646	-0.5818508552610575	1.0	0.0	1.0	1.0	0.0	3.0	1.5441519009573057	0.0	-0.464776919481413	0.7265596501588646	-0.0	0.0	0.0	-1453.051377332054	-1703.0643876922009
3350000	-3483.35597734027	-294.6924046659079	-3188.663572674362	0.0820328767345142	0.15155676837272708	1.4473237426887535	-1.839714006405002	-0.5741360566251253	0.6934302108778285	0.34607406399993745	1.0	0.0	1.0	1.0	0.0	3.0	1.4473237426887535	-0.0	-0.5741360566251253	0.6934302108778285	0.0	0.0	0.0	-1479.3708078237307	-1709.2927648506313
3360000	-3496.765705346863	-316.4484106643095	-3180.3172946825534	0.09923365171941295	0.14313411642428314	1.527663009191262	-0.9820904386006831	-0.615223621198569	0.6341370389389357	1.714485185273234	1.0	1.0	1.0	1.0	0.0	4.0	1.527663009191262	-0.9820904386006831	-0.615223621198569	0.6341370389389357	0.0	0.0	0.0	-1438.9043691335696	-1741.412925548984
3370000	-3492.398984782437	-305.29084859957516	-3187.1081361828615	0.08070059035376025	0.1611486874995935	1.54014061266049	2.2576087450691427	-0.6471756780736735	0.7762472870427828	0.2674180344525855	1.0	0.0	1.0	1.0	0.0	3.0	1.54014061266049	0.0	-0.6471756780736735	0.7762472870427828	0.0	0.0	0.0	-1474.4074270200028	-1712.7007091628586
3380000	-3486.1631105444435	-315.8487580740107	-3170.314352470433	0.07875446429901789	0.16706196554511296	1.4117348527454041	-0.7973129134278522	-0.6074218764452108	0.6101875667404597	3.9376269609990677	1.0	1.0	1.0	1.0	0.0	4.0	1.4117348527454041	-0.7973129134278522	-0.6074218764452108	0.6101875667404597	0.0	0.0	0.0	-1466.156995581933	-1704.1573568884996
3390000	-3484.1975933714216	-328.6596516357101	-3155.5379417357117	0.08813130669681678	0.17170139234610474	1.6329325314210803	-1.2250343799110035	-0.6251009045620228	0.665677874459024	-1.3934460791604173	1.0	0.0	1.0	1.0	0.0	3.0	1.6329325314210803	-0.0	-0.6251009045620228	0.665677874459024	-0.0	0.0	0.0	-1454.3826384379047	-1701.155303297807
3400000	-3476.045066297252	-333.0050399723653	-3143.0400263248866	0.09656849718005035	0.16713634055736837	1.5775166063515385	-2.1892229378054195	-0.5036912543187977	0.6499269999671714	0.18341511135976238	1.0	0.0	1.0	1.0	1.0	4.0	1.5775166063515385	-0.0	-0.5036912543187977	0.6499269999671714	0.18341511135976238	0.0	0.0	-1444.3016837927237	-1698.738342532163
3410000	-3487.294258913296	-327.7288707449776	-3159.5653881683183	0.09255342202917988	0.17341959993472644	1.3707029754983455	2.782633829165238	-0.5443544971494394	0.5411461797745496	0.5111102766032759	1.0	0.0	1.0	1.0	0.0	3.0	1.3707029754983455	0.0	-0.5443544971494394	0.5411461797745496	0.0	0.0	0.0	-1455.6668921414512	-1703.8984960268674
3420000	-3487.978788977851	-305.41523368092487	-3182.563555296926	0.0824471114891202	0.149980078767174	1.4961024678360761	-0.3049631507455416	-0.5830356888614252	0.5033735974215315	0.19666835719126197	1.0	1.0	1.0	1.0	1.0	5.0	1.4961024678360761	-0.3049631507455416	-0.5830356888614252	0.5033735974215315	0.19666835719126197	0.0	0.0	-1462.3582347371528	-1720.2053205597736
3430000	-3489.6642428763744	-321.21061071756293	-3168.4536321588116	0.08506565250174185	0.1692084567865864	1.5923823843699323	-1.3330001969390926	-0.5697028127012185	0.6009533906503397	0.19361437350151414	1.0	0.0	1.0	1.0	1.0	4.0	1.5923823843699323	-0.0	-0.5697028127012185	0.6009533906503397	0.19361437350151414	0.0	0.0	-1468.2566084797345	-1700.1970236790771
3440000	-3481.2991311860105	-323.81380817222794	-3157.485323013783	0.08646475575819672	0.16896248380000092	1.5075834551775682	-2.926643366402384	-0.6160885521477845	0.6862690536991941	1.8113414771079117	1.0	0.0	1.0	1.0	0.0	3.0	1.5075834551775682	-0.0	-0.6160885521477845	0.6862690536991941	0.0	0.0	0.0	-1455.6676187793487	-1701.8177042344341
3450000	-3477.73845844106	-289.7184559860093	-3188.020002455051	0.07698227774997375	0.14962195266298517	1.5277711992584946	-0.7177853845838895	-0.4954072656326021	0.6077128491419068	0.3721920231778398	1.0	1.0	1.0	1.0	1.0	5.0	1.5277711992584946	-0.7177853845838895	-0.4954072656326021	0.6077128491419068	0.3721920231778398	0.0	0.0	-1463.2876062737873	-1724.7323961812635
